"mdl_url","title_en","year","eps","title_zh","genres","tags"
"/56731-fen-jin-de-xuan-lu","Fen Jin De Xuan Lu",2020,35,"奋进的旋律","Business, Drama, Family",""
"/692049-in-the-dream-to-find-the-answer","In the Dream to Find the Answer",2015,52,"四手妙弹","Historical, Mystery, Romance, Supernatural","Time Travel, Investigation, Friendship, Adventure"
"/23054-insect-mahjong-museum","Insect Mahjong Museum",2017,16,"神兽麻将馆","Comedy, Fantasy",""
"/26759-wonderful-life","Wonderful Life",2018,45,"美好生活","Romance, Life",""
"/51719-the-great-adventurer-wesley-mind-port","The Great Adventurer Wesley: Mind Port",2018,12,"冒险王卫斯理之无名发","Action, Adventure, Mystery, Sci-Fi","Alien, Investigation, Filmed Abroad, Adapted From A Novel, Drama"
"/51975-chinese-sherlock-shi","Chinese Sherlock Shi",2012,32,"新施公案","Historical, Mystery","Detective Fiction, Investigation"
"/40147-when-we-are-together","When We Are Together",2019,45,"遇见幸福","Romance, Drama","Mother-Daughter Relationship, Grandpa-Granddaughter Relationship, Controlling Parent, Father-Son Relationship, Father-Daughter Relationship, Childhood Friends' Relationship, Flight Attendant Female Lead, Pilot Male Lead, Taxi Driver Female Lead, Single Mother Female Lead"
"/26123-kai-feng-qi-tan","Kai Feng Qi Tan",2017,25,"开封奇谈","Historical, Comedy, Law",""
"/19814-midnight-foodstore","Midnight Foodstore",2017,36,"深夜食堂","Food, Life, Drama","Restaurant Setting, Chef Male Lead, Cooking, Adapted From A Manga"
"/681309-zai-jian-na-yi-tian","See You Again",2021,6,"再见，那一天","Historical, Life, Drama","Prison Setting, Historical Fiction, Chinese Republican Era, Miniseries, Death, Web Series, Second Chance, Revenge, Friendship"
"/41719-aa-life-style","AA Life Style",2012,38,"AA制生活","Comedy, Romance, Drama",""
"/27884-we-are-not-human","We Are Not Human",2016,23,"我们都是非人类","Mystery, Comedy, Supernatural","Vampire Fiction, Bromance, Investigation, Zombies, Friendship"
"/685281-faith-makes-great","Faith Makes Great",2021,40,"理想照耀中国","Historical, Drama, Medical, Political","Biographical, Multiple Mains, Chinese Communist Party"
"/23955-jade","Jade",2017,43,"女管家","Historical, Romance, Medical","Historical Fiction, Chinese Republican Era, Revenge"
"/64309-candle-in-the-tomb-kunlun-shrine","Kunlun Tomb",2022,16,"昆仑神宫","Action, Adventure, Thriller","Tomb Raiding, Adapted From A Novel, Suspense"
"/10291-brave-lover","Brave Lover",2014,90,"加油愛人","Romance",""
"/14514-little-beast-flowershop","Little Beast Flowershop",2015,10,"小野兽花店","Comedy, Romance","Miniseries"
"/25012-lanterns","Lanterns",2014,32,"花灯满城","Historical, Drama",""
"/33979-my-enemy-my-neighbour","My Enemy, My Neighbour",2019,30,"我的冤家住对门","Comedy, Romance, Family","Second Chance, Bromance, Friendship"
"/713061-shui-yi-neng-zhe-2","Shui? Yi Neng Zhe Season 2",2021,12,"谁？异能者 第二季","Supernatural","Short Length Series, Superpower, Future, Web Series"
"/746389-ming-xing-nv-you-kai-gua-ba","Ming Xing Nv You Kai Gua Ba",2022,23,"明星女友开挂吧","Romance, Drama","Short Length Series, Web Series"
"/59013-the-master-of-cheongsam","The Master of Cheongsam",2021,40,"一剪芳华","Historical, Romance, Drama","Chinese Republican Era, Qing Dynasty, Tailor Male Lead, Tailor Supporting Character, Fashion Industry, Impulsive Male Lead, Rivalry, Ambitious Male Lead, Revolution, Historical Fiction"
"/33942-black-lighthouse","Black Lighthouse",2020,30,"黑色灯塔","Mystery, Law, Life, Drama","Criminal Justice System, Courtroom Setting, Judge Supporting Character, Prosecutor Supporting Character, Fair Legal System, Internship, Hardworking Female Lead, Slight Romance, Smart Female Lead, Ambition"
"/9180-flying-swords-of-dragon-gate-","Flying Swords of Dragon Gate ",2018,39,"龙门飞甲","Romance, Wuxia","Adventure, Martial Arts, Historical, Action"
"/79353-talking-bones-2","Talking Bones Season 2",2022,30,"骨语2","Thriller, Mystery","Police Department Setting, Police Captain Male Lead, Forensic Medical Examiner Female Lead, Forensic Science, Death, Web Series, Murder, Investigation, Suspense"
"/22733-the-glory-of-tang-dynasty-ii","The Glory of Tang Dynasty Season 2",2017,32,"大唐荣耀II","Historical, Romance, Drama, Political","Historical Fiction, Tang Dynasty, Harem, Adapted From A Novel, Martial Arts, Action"
"/73807-the-day-i-skipped-school-for-you-2","The Day I Skipped School for You 2",2020,12,"教室的那一间2","Comedy, Romance, Youth","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Smart Male Lead, High School, Transfer Student, Web Series, Love Triangle"
"/49433-inside-man","Inside Man",2020,49,"局中人","Thriller, Historical, Crime, Political","Brothers' Relationship, Historical Fiction, Chinese Republican Era, Espionage, Melodrama, Family, Suspense"
"/63445-marry-to-the-west","The Way Love Begins",2020,43,"爱之初","Romance, Drama","City Setting, Hardship, Chasing A Dream, Divorced Female Lead, Set In A Foreign Country, Healing, Multiple Mains, Filmed Abroad"
"/14147-the-investiture-of-the-gods-ii","The Investiture of the Gods Season 2",2015,72,"封神英雄榜 II","Romance, Wuxia, Fantasy","Adapted From A Novel, Martial Arts, Historical, Adventure, Action"
"/22696-feather-flies-to-the-sky","Feather Flies to the Sky",2017,55,"鸡毛飞上天","Business, Romance, Life, Family","Social Life, Orphan Male Lead, Traveling"
"/31911-the-unknown","The Unknown",2018,40,"千门江湖之诡面疑云","Thriller, Historical, Mystery, Comedy","Hidden Identity, Chinese Republican Era, Romance, Brothers' Relationship, Historical Fiction, Skilled Killer, Web Series, Investigation, Suspense"
"/39695-your-fukubukuro","Your Fukubukuro",2019,12,"你的未来已签收","Romance, Fantasy",""
"/58481-lucid-water-lush-mountain","Green Water and Green Hills With a Smile",2020,32,"绿水青山带笑颜","Romance","Based On True Story"
"/11175-hong-niang-zi","Hong Niang Zi",2012,49,"红娘子","Military, Historical",""
"/7923-longmen-express","Longmen Express",2013,40,"龙门镖局","Comedy, Wuxia","Martial Arts, Historical, Adventure, Action"
"/684879-max-don-t-do-this","Max, Don't Do This",2020,12,"MAX别这样","Comedy, Romance, Sci-Fi","Short Length Series, Break Up, Artificial Intelligence, Web Series, Nice Male Lead"
"/22036-emergency-department-doctors","Emergency Department Doctors",2017,43,"急诊科医生","Romance, Drama, Medical","Hospital Setting, Doctor Female Lead, Doctor Male Lead, Emergency Department, Helpful Male Lead, Resident Doctor, Doctor-Patient Relationship, Emergency Service, Student"
"/36259-wu-xin-the-monster-killer-3","Wu Xin: The Monster Killer Season 3",2020,28,"无心法师3","Historical, Mystery, Romance, Fantasy","Demon/Monster Hunting, Supernatural, Adventure, Ghost-seeing Male Lead, Reincarnation, Demon, Immortal, Demon Hunter Male Lead, Historical Fiction, Tang Dynasty"
"/7139-heroes-in-sui-and-tang-dynasties","Heroes in Sui and Tang Dynasties",2013,62,"隋唐演义","Historical, Martial Arts, War, Political","Emperor Yang Of Sui, Brothers' Relationship, Historical Figure, Emperor Wen Of Sui, Emperor Taizong Of Tang, Historical Fiction, Slight Romance, Sui Dynasty, Tang Dynasty, Adapted From A Novel"
"/21746-would-you-marry-me","Would You Marry Me",2016,41,"追婚記","Romance, Drama","Dancer Female Lead, Age Gap [Drama Life], Age Gap [Real Life], Fake Relationship, Divorced Female Lead, Adopted Male Lead, Older Man/Younger Woman, Cohabitation, Strong Female Lead, Family"
"/8498-red-sorghum-2014","Red Sorghum",2014,60,"红高粱","Historical, Life, Drama, Political","Historical Fiction, 1970s, Chinese Republican Era, Strong Female Lead, Adapted From A Novel"
"/16409-su-ran-rans-husband-hunting-journey","Su Ran Ran's Husband Hunting Journey",2016,50,"苏染染追夫记","Action, Historical, Comedy, Romance","Martial Arts"
"/22520-the-qin-empire-3","The Qin Empire 3",2017,40,"大秦帝国之崛起","Historical, War","Historical Fiction, Warring States Period, Qin Dynasty, Adapted From A Novel"
"/75977-knee-scratching-2020","GaoKao 2020",2020,6,"高考2020","Life, Youth, Drama","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Teacher Male Lead, Peer Pressure, Gaokao, Coronavirus, Miniseries"
"/40853-one-sword-sweeps-all","One Sword Sweeps All",2019,40,"一剑横空","Action, Historical, Romance, War","Historical Fiction, Second Sino-Japanese War, Sword-fight, Chinese Republican Era, World War 2, Strong Female Lead, Martial Arts"
"/31967-mystery-of-antiques","Mystery of Antiques",2018,36,"古董局中局","Thriller, Mystery","Ancient Treasure, Antiques, Conspiracy, Adapted From A Novel, Investigation, Suspense"
"/16156-the-love-of-happiness","The Love of Happiness",2016,70,"因为爱情有幸福","Romance, Life, Drama, Family","Melodrama, Friendship"
"/9122-legend-of-dance","Legend of Southwest Dance and Music",2013,42,"舞乐传奇","Historical, Wuxia","Martial Arts, Adventure, Action"
"/23895-detective-samoyeds-season-2","Detective Samoyeds Season 2",2017,24,"热血长安","Historical, Mystery","Detective Fiction, Detective Male Lead, Detective Female Lead, Historical Fiction, Tang Dynasty, Multiple Mains, Investigation, Martial Arts"
"/691073-modern-marriage","Modern Marriage",2022,38,"我们的婚姻","Romance","Married Female Lead, Full-Time Mother"
"/62335-good-life","Good Life",2021,34,"生活万岁","Life, Drama, Family","Family Relationship, Multiple Mains"
"/55923-dream-detective","Dream Detective",2020,24,"潜梦追凶","Thriller, Historical, Mystery, Supernatural","Chinese Republican Era, Suspense, Murder, Serial Killer Supporting Character, Detective Fiction, Criminal Supporting Character, Detective Female Lead, Serial Killings, Historical Fiction, Righteous Female Lead"
"/26286-above-the-clouds-season-2","Above the Clouds Season 2",2017,25,"云巅之上第2季","Action, Historical, Romance, Melodrama",""
"/3809-daughter-nanny","Daughter Nanny",2014,31,"千金保姆","Comedy, Romance",""
"/40193-airbenders","Airbenders",2020,24,"乘风少年","Music, Life, Youth","Dancer Male Lead, Pianist Male Lead, Musician Male Lead, Singer Male Lead, Financial Scandal, Bankruptcy, Entertainment Industry, Rivalry, Family Pressure, Dance"
"/67425-us-in-time","Us in Time",2020,30,"时光里的我们","Romance, Youth, Drama","Student Female Lead, Student Male Lead, School Setting, Campus Setting, Teenager Female Lead, Teenager Male Lead, High School, Friendship"
"/23172-k9-coming","K9 Coming...",2018,40,"警犬来啦","Action, Drama","Police Department Setting, Police Dog, Dog, Animal"
"/49989-sniper","Sniper",2020,57,"瞄准","Action, Military, Historical, Crime","Assassination, Chinese Republican Era, Death, Sniper Male Lead, Spy Male Lead, Friends To Enemies, Historical Fiction, Skilled Killer, Espionage, Friendship"
"/26978-peace-hotel","Peace Hotel",2018,38,"和平饭店","Thriller, Historical, Crime, War","Hotel Setting, Spy Female Lead, Espionage, Suspense"
"/30166-accidental-firing","Accidental Firing",2018,40,"走火","",""
"/38813-love-maze-season-1","Love Maze",2019,12,"恋爱迷宫","Comedy, Romance",""
"/65283-dear-parents","Dear Parents",2021,43,"亲爱的爸妈","Life, Drama, Family","Loving Parents, Remarriage, Family Conflict, Conflict, 1980s, 1970s, Child Abuse"
"/30595-the-thunder","The Thunder",2019,48,"破冰行动","Action, Mystery, Crime","Policeman, Police Procedural, Investigation"
"/49451-legacy","Legacy",2022,45,"传家","Historical, Business, Drama, War","Sisters' Relationship, Family Feud, Historical Fiction, Smart Female Lead, Chinese Republican Era, Death, Family"
"/51591-a-warm-jacket","A Warm Jacket",2018,36,"小棉袄","Action, Drama","Secondary Couple"
"/23697-undercover","Under Cover",2017,43,"卧底归来","Action, Mystery, Crime, Drama","Police Department Setting, Undercover Agent Male Lead, Police Officer Male Lead, Slight Romance, Drugs, Investigation"
"/39745-project-17-spike","Project 17: SPIKE",2019,12,"SPIKE 极限17 扣杀","Youth, Drama, Sports, Melodrama","School Setting, MDL Remake, Volleyball, Friendship"
"/10998-go-goal-fighting","Go! Goal! Fighting!",2016,31,"旋风十一人","Romance, Youth, Sports","Student Supporting Character, School Setting, Coach Male Lead, Athlete Male Lead, Teenager Supporting Character, Weak Female Lead, Soccer, High School, Slow Burn Romance, Riches To Rags"
"/28611-the-lord-of-land-war","The King of Land Battle",2019,50,"陆战之王","Military, Life","Soldier, Friendship"
"/29307-the-patriot","The Patriot",2018,50,"爱国者","Historical, Drama, War","Historical Fiction, Chinese Republican Era, Japanese Colonial Rule, Espionage"
"/19440-police-beauty-k9","Police Beauty & K9",2016,44,"警花与警犬","Action, Mystery","Police Dog, Police Department Setting, Police Officer Female Lead, Investigation, Animal"
"/21102-solaso-bistro","Solaso Bistro",2017,20,"问题餐厅","Food, Life","MDL Remake, Restaurant Setting, Misogyny, Sismance, Friendship"
"/703371-my-way","My Way",2022,31,"第二次拥抱","Thriller, Romance, Life, Drama","Female Centered Plot, Death, Suicide, Family, Suspense"
"/696661-vacation-of-love-2","Vacation of Love Season 2",2022,40,"假日暖洋洋2","Comedy, Romance, Drama","Strong Female Lead, Multiple Couples, Sisters' Relationship, First Love, Family"
"/13455-wonderful-spring","Wonderful Spring",2014,36,"美妙的情缘","Romance, Drama",""
"/715281-to-be-a-better-girl","To Be a Better Girl",2021,24,"无法直视","Romance, Youth, Drama","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Teenager Supporting Character, Teenager Female Lead, Teenager Male Lead, High School"
"/64071-kuang-lie","Hunter",2021,8,"猎狼者","Action, Thriller, Crime, Drama","Murder, Revenge, Animal Abuse, Village Setting, Miniseries, Death, Web Series, Suspense"
"/13231-grow-up","Grow Up",2015,38,"长大","Romance, Drama, Medical","Doctor Female Lead, Doctor Male Lead, Hardworking Female Lead, Smart Female Lead, Student-Teacher Relationship"
"/30072-romantic-detective","Romantic Detective",2018,20,"暧昧侦探","Thriller, Historical, Mystery, Romance","Investigation, Teamwork, Chinese Republican Era, Suspense, School Setting, Detective Fiction, Historical Fiction, Conspiracy, Death, Murder"
"/21503-ferryman-3","Ferryman 3",2016,13,"灵魂摆渡3","Horror, Drama, Supernatural","Celestial Being, Ghost-seeing Male Lead, Ghost, Suspense"
"/21625-simple-man","Simple Man",2016,17,"微能力者","Thriller, Youth, Drama, Sci-Fi","Adapted From A Manhua, Suspense, School Setting, Student"
"/16561-three-unusual-detectives","Three Unusual Detectives",2014,50,"长安三怪探","Action, Adventure, Drama","Detective"
"/64069-as-we-wish","As We Wish",2022,31,"幸福二重奏","Romance, Drama, Family","Married Male Lead, Businesswoman Female Lead"
"/745679-way-back-into-love","Way Back Into Love",2022,15,"去你的世界再爱我一次","Adventure, Romance, Drama, Sci-Fi","Short Length Series, Coma, Web Series, Family, Youth"
"/19422-the-legend-of-kaifeng","The Legend of Kaifeng",2018,54,"开封府传奇","Historical, Mystery, Drama, Political","Justice Bao, Historical Figure, Historical Fiction, Song Dynasty, Adapted From A Novel, Investigation, Melodrama"
"/26900-take-your-mark-2","Take Your Mark Season 2",2017,16,"蔚蓝50米第二季","Drama, Sports","Adapted From A Manhua, Swimming"
"/13191-extremely-urgent","Extremely Urgent",2015,40,"迫在眉睫","Action, Adventure, Historical, Romance","Historical Fiction, Tomb Raiding, Chinese Republican Era, Qing Dynasty, Drama"
"/23745-the-unexpected","The Unexpected",2015,10,"史料不及","Historical, Comedy","Short Length Series, Miniseries"
