"title_en","mdl_url","year","eps"
"The Principle","/60963-the-principle","2019","29"
"Battle Strike Team: Rescue Engine","/60913-battle-strike-team-rescue-engine","2016","52"
"Armor Hero Captor","/60649-armor-hero-captor","2015","52"
"The Warring States Period","/59799-the-warring-states-period","2014","40"
"Jin Ling Battle","/59687-jin-ling-battle","2016","40"
"The City of Fog","/59679-the-city-of-fog","2012","34"
"Dark Disciple","/58979-dark-disciple","2017","10"
"Er Long Hu Love Story 2020","/58771-er-long-hu-love-story-2020","2020","24"
"Ge Nie Faction","/58759-ge-nie-faction","2020","12"
"Fa Wang Zhui Ji","/58603-fa-wang-zhui-ji","2020","30"
"Anthology of Abnormal Events","/58379-anthology-of-abnormal-events","2017","13"
"Intelligent Detective","/57363-intelligent-detective","2012","26"
"The Indomitable Mission","/56847-faith","2022","42"
"Beautiful Trap","/56243-beautiful-trap","2014","33"
"Inverse Youth 2","/55991-ni-qing-chun-2","2019","15"
"The Passionate Years","/55711-ji-qing-de-sui-yue","2019","36"
"Love Tears Us Apart","/55639-love-tears-us-apart","2018","38"
"The Three Disciples of Swallow Li","/55043-the-three-disciples-of-swallow-li","2013","35"
"Come On Sisi","/54905-come-on-sisi","2020","24"
"Awakener","/54761-awakener","2014","32"
"Final Hit","/54687-final-hit","2012","37"
"Winner","/54481-winner","2016","40"
"Country Love Season 12","/54449-country-love-12","2020","60"
"Liu Lao Gen Season 3","/54447-liu-lao-gen-3","2020","42"
"My Baby","/54345-my-baby","2015","32"
"I Can't Stand Being Waiting","/54295-wo-pa-lai-bu-ji","2019","52"
"Jue Jing Zhu Jian","/53819-jue-jing-zhu-jian","2019","36"
"Bite of China S2","/53569-bite-of-china-s2","2014","8"
"The River From Heaven","/53567-the-river-from-heaven","2015","6"
"My Undercover Career","/53525-my-undercover-career","2014","40"
"Legend of the Raiders","/53523-legend-of-the-raiders","2019","24"
"My Name Is Liu Chuan Shuo","/53519-my-name-is-liu-chuan-shuo","2015","27"
"The Warring States Period","/53207-the-warring-states-period","2019","7"
"Bite of China S1","/53183-bite-of-china-s1","2012","7"
"Aerial China","/53181-aerial-china","2017","6"
"Undercover Team: Behind Enemy Lines","/53155-undercover-team-behind-enemy-lines","2012","35"
"Yong Yi Sheng Qu Ai Ni","/53083-yong-yi-sheng-qu-ai-ni","2014","42"
"Incredible Family","/52871-incredible-family","2017","48"
"My Uncle Zhou Enlai","/52683-my-uncle-zhou-enlai","2016","41"
"Leader","/52681-leader","2014","36"
"University Life","/52567-university-life","2019","12"
"War in the Sky","/52453-war-in-the-sky","2014","36"
"War And Peace","/52447-war-and-peace","2016","27"
"Family Treasure","/52405-family-treasure","2013","25"
"Grand Courtyard","/52403-grand-courtyard","2014","41"
"I Am Zhao Chuanqi","/52397-i-am-zhao-chuanqi","2015","45"
"Years of Passion","/52385-years-of-passion","2018","40"
"Hunting Wolf","/52383-hunting-wolf","2017","42"
"White Lies 2","/52379-white-lies-2","2014","40"
"The Promise","/52377-the-promise","2013","46"
"Our Age Of Innocence","/52171-our-age-of-innocence","2016","45"
"Zui Mei De An Pai","/52133-zui-mei-de-an-pai","2019","45"
"Blue Shield","/52131-blue-shield","2016","30"
"Zhan Di Shi Hou","/52129-zhan-di-shi-hou","2013","32"
"Hong Liu","/52127-hong-liu","2014","32"
"Yuan Chong Huan","/52125-yuan-chong-huan","2018","39"
"Jin Yu Yao: A Promise of Gold","/52123-jin-yu-yao-a-promise-of-gold","2015","40"
"Mi Sha Mingdan: Secret Murder List","/51963-mi-sha-mingdan-secret-murder-list","2012","30"
"Hankou Wharf","/51621-hankou-wharf","2012","33"
"Wo Jia De Chun Qiu Dong Xia","/51545-wo-jia-de-chun-qiu-dong-xia","2013","33"
"Tracks in the Snow Forest","/51525-tracks-in-the-snow-forest","2017","64"
"The Grand Join Forces","/51517-the-grand-join-forces","2016","36"
"Red Sakura Sword","/51511-red-sakura-sword","2014","32"
"Justice","/51337-justice","2014","37"
"Cold Mountain","/51107-cold-mountain","2016","40"
"State Mission","/51071-state-mission","2012","29"
"Ai Jia Bu Jia","/51053-ai-jia-bu-jia","2013","34"
"Youth Without Limits","/51049-youth-without-limits","2014","38"
"The Waves","/51047-the-waves","2015","44"
"Happy Q-Bot II","/51043-happy-q-bot-ii","2015","50"
"Fatal Action","/50995-fatal-action","2015","38"
"My Kungfu Father-in-law","/50751-my-kungfu-father-in-law","2016","40"
"Yong Bu Ditou","/50683-yong-bu-ditou","2015","46"
"Empty Nest Grandpa","/50671-empty-nest-grandpa","2015","32"
"To Cheer for Youth","/50177-to-cheer-for-youth","2018","32"
"I'm Your All Match","/50073-i-m-your-all-match","2016","36"
"Pearl Dragon","/50063-pearl-dragon","2012","34"
"Xue Ding Shan","/49883-xue-ding-shan","2014","40"
"The Spy War","/49859-the-spy-war","2016","40"
"The Legendary Sniper","/49545-the-legendary-sniper","2014","36"
"Yu You and her County Clerk","/49489-yu-you-and-her-county-clerk","2018","38"
"National Children","/49367-national-children","2019","40"
"My Father My Soldier","/49151-my-father-my-soldier","2018","43"
"Wrath of the Wolf","/49041-wrath-of-the-wolf","2014","34"
"In The Spring","/48629-in-the-spring","2017","32"
"First Marriage","/48561-first-marriage","2018","60"
"Fight on the Tip","/47987-fight-on-the-tip","2015","42"
"The Autumn Harvest Uprising","/47619-the-autumn-harvest-uprising","2017","32"
"The Spies","/47615-the-spies","2013","30"
"Generation of Dignity","/47487-generation-of-dignity","2014","44"
"Green Love","/47429-green-love","2017","26"
"The Big Case on the Mekong River","/46815-the-big-case-on-the-mekong-river","2014","34"
"Qing Chun Peng You Quan","/46351-qing-chun-peng-you-quan","2016","100"
"Green Porcelain","/46339-green-porcelain","2012","40"
"Scent of a Woman","/46329-scent-of-a-woman","2012","26"
"The Road of Light","/46111-the-road-of-light","2018","40"
"Qian Fu Zai Li Ming Zhi Qian","/46075-qian-fu-zai-li-ming-zhi-qian","2016","44"
"Banana Boy","/46063-banana-boy","2012","10"
"Immediately the World","/45745-immediately-the-world","2015","40"
"Super Density","/45543-super-density","2018","12"
"Beibu Gulf People","/45535-beibu-gulf-people","2018","32"
"Invincible Knights Errant","/45477-invincible-knights-errant","2012","17"
"Qi Pa Yi Jia Qin","/45465-qi-pa-yi-jia-qin","2014","36"
"Malan Epic","/45223-malan-epic","2016","20"
"Tai Tou Xian Xi","/45043-tai-tou-xian-xi","2012","30"
"Journey to the Sing & War","/44993-journey-to-the-sing-war","2014","9"
"Xiang Dong Shi Da Hai","/44839-xiang-dong-shi-da-hai","2012","32"
"The Family and Love","/44751-the-family-and-love","2012","39"
"Little Daddy","/44705-little-daddy","2013","33"
"Young Couple Times","/44685-the-era-of-young-couples","2012","32"
"Campus Belle","/44643-campus-belle","2015","16"
"Peony Pavilion","/44621-peony-pavillon","2012","36"
"Time To Love","/44461-time-to-love","2016","39"
"The Cavalry","/44099-the-cavalry","2012","30"
"Love Me, Don't Go","/43945-ai-wo-ni-bie-zou","2015","49"
"Cosmetic Raiders","/43663-cosmetic-raiders","2016","15"
"Happiness Together","/43599-happiness-together","2018","43"
"Rookie Hades","/43539-rookie-hades","2016","10"
"Wolves in War","/43405-wolves-in-war","2018","39"
"8090 Xiang Qian Chong","/43399-8090-xiang-qian-chong","2013","40"
"We Are Family","/43367-we-are-family","2018","38"
"Police Captain","/43347-police-captain","2015","36"
"The Love Is Inconceivable","/43267-the-love-is-inconceivable","2014","40"
"Xiu Cai Yu Dao Bing","/43117-xiu-cai-yu-dao-bing","2015","42"
"Tracks In The Snowy Forest","/43063-tracks-in-the-snowy-forest","2016","40"
"Xue Lang Gu","/43051-xue-lang-gu","2012","28"
"Ensanguined Youth","/42855-ensanguined-youth","2017","43"
"Da Zhai Men 1912","/42849-da-zhai-men-1912","2013","35"
"Blood Out","/42771-blood-out","2017","50"
"Search Path","/42721-search-path","2013","44"
"Chivalrous Hero Lu Xiao Yu","/42637-chivalrous-hero-lu-xiao-yu","2021","24"
"Chinese Traditional Magic","/42381-chinese-traditional-magic","2012","40"
"The Legend Of The Song Dynasty: Zhao Kuang Yin","/42367-the-legend-of-the-song-dynasty-zhao-kuang-yin","2015","48"
"Da Mu Ge","/42327-da-mu-ge","2018","34"
"Da Ming Detective Story","/42325-da-ming-detective-story","2013","30"
"Dog Stick","/41879-da-gou-gun","2013","70"
"Immerse Land","/41547-immerse-land","2019","5"
"A PI Secretary","/41259-a-pi-secretary","2012","19"
"Left Hand Family, Right Hand Love","/41097-left-hand-family-right-hand-love","2013","35"
"Wo Wei Er Sun Dang Bei Piao","/40915-wo-wei-er-sun-dang-bei-piao","2015","41"
"Special Pardon 1959","/40855-special-pardon-1959","2019","39"
"San Shi Li Po","/40793-san-shi-li-po","2012","30"
"Qinghai Flowers","/40787-qinghai-flowers","2012","29"
"The Story of Dalian: The Three Bloodbrothers","/40777-the-story-of-dalian-the-three-bloodbrothers","2018","43"
"The Legend of Laozi","/40771-the-legend-of-laozi","2016","33"
"Gun Fire","/40769-gun-fire","2014","40"
"Operation Sirius","/40767-operation-sirius","2013","40"
"Hard Bone","/40765-ying-gu-tou","2016","45"
"Ling Paolou","/40717-ling-paolou","2013","30"
"The Grainfield","/40637-the-grainfield","2017","40"
"Dongfang You Dahai","/40603-dongfang-you-dahai","2017","35"
"Devine Doctor An Daoquan","/40563-devine-doctor-an-daoquan","2014","38"
"Yu Chenglong","/40551-yu-chenglong","2017","40"
"People's Prosecutor","/40545-people-s-prosecutor","2016","33"
"Mountains and Rivers","/40371-mountains-and-rivers","2015","52"
"Butler","/40341-butler","2017","43"
"At the Place Where the Peach Blossom Blooms","/40335-at-the-place-where-the-peach-blossom-blooms","2019","30"
"Father and Son","/40243-father-and-son","2013","28"
"The Golden Vein","/40169-the-golden-vein","2012","32"
"Hot Hearts Black Earth","/39907-hot-hearts-black-earth","2017","36"
"Golden Bloody Path","/39901-golden-bloody-path","2016","30"
"A World Without Thieves","/39855-a-world-without-thieves","2012","20"
"The Mother","/39845-the-mother","2013","41"
"Fighting Fragrance","/39791-fighting-fragrance","2018","38"
"Surviving in Destiny","/39779-surviving-in-destiny","2015","38"
"Big Forest Cafe","/39445-big-forest-cafe","2017","24"
"Li San Qiang","/39377-li-san-qiang","2017","39"
"Ask The Conscience","/38815-ask-the-conscience","2019","28"
"19th Sister Gan","/38707-19th-sister-gan","2015","34"
"The Temptation of Happiness","/38589-the-temptation-of-happiness","2019","24"
"Through the Smoke","/37703-through-the-smoke","2015","34"
"The Wolf Warriors","/37701-the-wolf-warriors","2017","39"
"Emergency Room","/36293-emergency-room","2015","38"
"The Hypnotist","/35427-the-hypnotist","2017","19"
"Ocean Espionage","/35419-ocean-espionage","2012","34"
"Don't Take Love to Say Things","/34683-don-t-take-love-to-say-things","2018","34"
"Pudong","/34681-pudong","2018","35"
"Arg Director","/34623-arg-director","2019","32"
"In the Name of the Law","/33983-in-the-name-of-the-law","2019","45"
"Alignment","/33827-alignment","2018","48"
"A Family Has Children in the First Place","/33825-a-family-has-children-in-the-first-place","2018","100"
"The Children Are Home","/33800-the-children-are-home","2016","37"
"Fire Blue Blade","/33786-fire-blue-blade","2012","31"
"Cherish Love","/33563-cherish-love","2015","38"
"New Way of the Dragon","/32927-new-way-of-the-dragon","2015","36"
"Concerts","/32742-concerts","2018","52"
"Mother Wants to Remarry","/32692-mother-wants-to-remarry","2013","46"
"Happy Magistrate Season 2","/32538-happy-magistrate-2","2016","30"
"Happy Magistrate","/32537-happy-magistrate","2014","33"
"Big Inn","/32421-big-inn","2017","46"
"Desperate Way to Return","/32377-desperate-way-to-return","2018","50"
"The City of the Family","/32355-the-city-of-the-family","2018","40"
"Young Did Not Fail","/32354-young-did-not-fail","2013","28"
"Soldier Mission","/32171-soldier-mission","2018","24"
"The Dream And The Glory","/32170-the-glory-and-the-dream","2018","45"
"Running After the Love","/32167-running-after-the-love","2015","58"
"Knight of Time","/31946-knight-of-time","2018","12"
"The Third Name of Love","/31648-the-third-name-of-love","2013","32"
"Clown Dad","/31480-clown-dad","2012","36"
"Tie Xue Jiang Jun","/31467-tie-xue-jiang-jun","2016","32"
"Entering a New Era","/31447-when-the-wind-rises-again","2018","45"
"I'm Lucky","/31417-i-m-lucky","2017","37"
"Legend of Magic Doctor Xi Lai Le","/31408-legend-of-magic-doctor-xi-lai-le","2013","36"
"The Untold Story of Tibet","/31405-the-untold-story-of-tibet","2013","50"
"Nos Annees Francaises","/30445-nos-annees-francaises","2012","31"
"The Right Time, The Right Person: Season 01","/30373-the-right-time-the-right-person","2018","12"
"Lou Wai Lou","/30364-lou-wai-lou","2018","36"
"Battle Strike Team: Space Deleter","/29468-battle-strike-team-space-deleter","2014","52"
"Hey Daddy","/28691-hey-daddy","2015","37"
"Emperor Shun","/28460-emperor-shun","2015","35"
"Children's War","/28374-children-s-war","2012","32"
"On the Road","/28320-on-the-road","2018","27"
"Master Lin In Seoul","/28158-master-lin-in-seoul","2012","29"
"Article 22 the Marriage Gauge","/28156-article-22-the-marriage-gauge","2013","40"
"The Legend of Du Xin Wu","/27389-the-legend-of-du-xinwu","2016","42"
"The Ancient Mirror","/27176-the-ancient-mirror","2015","15"
"Frontier of Love","/26981-frontier-of-love","2018","54"
"Change the World","/26977-change-the-world","2018","40"
"My Year of 1997","/26902-my-year-of-1997","2017","32"
"Nu'er Hong","/26901-nu-er-hong","2017","36"
"Rose Faith","/26673-rose-faith","2017","50"
"Bright Sun and a Gentle Breeze","/26048-bright-sun-and-a-gentle-breeze","2012","35"
"North of the Earth","/25965-north-of-the-earth","2017","34"
"Love and Hatred Between She and I","/25942-love-and-hatred-between-she-and-i","2016","44"
"Sing Village Official","/25920-sing-village-official","2017","30"
"The Flowers and Distant Place","/25860-the-flowers-and-distant-place","2017","46"
"Dang Jia Da Zhang Gui","/25595-dang-jia-da-zhang-gui","2013","32"
"Bandit of the Brothers","/25556-bandit-of-the-brothers","2012","30"
"Ying Tao","/25552-ying-tao","2012","38"
"Fire Fighter","/25473-fire-fighter","2014","33"
"Our Second Child","/25440-our-second-child","2014","33"
"Baby","/25421-baby","2013","38"
"Thirty Years of Age","/25420-thirty-years-of-age","2013","35"
"Dare to Love","/25418-dare-to-love","2015","30"
"Mr. Right","/25417-bie-rang-ai-ni-de-ren-deng-tai-jiu","2015","35"
"My Girl Named Zhaodami","/25416-my-girl-named-zhaodami","2013","35"
"Zhan Di Hua Kai","/25413-zhan-de-hua-kai","2012","32"
"Royalty in Blood","/25412-royalty-in-blood","2013","36"
"Sharp Arrow Operation 2","/25408-sharp-arrow-operation","2013","43"
"League of Legends","/25371-league-of-legends","2013","48"
"Choose the Right Path","/25369-choose-the-right-path","2015","45"
"Anti-Japanese Hero Qi Ji Guang","/25368-anti-japanese-hero-qi-ji-guang","2015","36"
"Who is The Letter From","/25284-who-is-the-letter-from","2017","12"
"For A Word","/25161-for-a-word","2015","36"
"Moral Peanuts Season 3","/25150-moral-peanuts-season-3","2015","10"
"Management Marriage","/25031-management-marriage","2012","30"
"See Without Looking","/24939-see-without-looking","2013","30"
"Overwatch","/24854-overwatch","2013","22"
"Er Shu","/24853-er-shu","2013","38"
"A Big House","/24852-a-big-house","2015","38"
"Tianlun","/24841-tianlun","2016","40"
"Eastern Battlefield","/24840-eastern-battlefield","2016","66"
"Red Army Expedition East","/24832-red-army-expedition-east","2012","30"
"Transition from Liping","/24806-transition-from-liping","2016","33"
"The Direction of Happiness","/24805-the-direction-of-happiness","2015","47"
"Midday Sun","/24753-midday-sun","2013","30"
"The Blood Chit","/24747-the-blood-chit","2015","40"
"The Wind","/24742-the-wind","2013","31"
"Hoopla","/24741-hoopla","2014","52"
"Limbo Biography","/24740-limbo-biography","2014","23"
"Impossible Mission","/24739-impossible-mission","2016","50"
"Legendary Inn","/24085-legendary-inn","2015","6"
"The Last Battle","/24084-the-last-battle","2015","40"
"Ladies and Boys","/24052-ladies-and-boys","2015","35"
"Come On! Xiao Mo","/24011-come-on-jasmine","2019","37"
"Zhui Tao","/23823-zhui-tao","2012","30"
"Jungle Notes","/23807-jungle-notes","2016","12"
"Hero","/23767-hero","2019","24"
"Kill the Wolf Flower","/23764-kill-the-wolf-flower","2012","25"
"Jump Class","/23751-jump-class","2015","10"
"Back Kitchen","/23702-back-kitchen","2012","32"
"Sacrifice","/23636-sacrifice","2016","35"
"Redemption of the Knight","/23633-redemption-of-the-knight","2017","42"
"Gone with the Red Dust","/23618-gone-with-the-red-dust","2017","30"
"Night Market Life","/23614-night-market-life","2017","48"
"The Sniper Armed Forces","/23613-the-sniper-armed-forces","2013","36"
"The Predator Soldiers","/23612-the-predator-soldiers","2014","33"
"Gui An","/23609-gui-an-zu-zhi-baishe-yoo-xian","2015","10"
"Legend of the Little Monk Season 2","/23572-legend-of-the-little-monk-2","2017","40"
"Kuang Biao Zhi Dui","/23552-kuang-biao-zhi-dui","2012","38"
"Nie Rong Zhen","/23547-nie-rongzhen","2013","24"
"Cool Storm","/23527-cool-storm","2012","35"
"Fuhun Qian Guize","/23516-fuhun-qian-guize","2017","40"
"Love at Jurassic","/23515-love-at-jurassic","2014","35"
"The Chaser","/23513-the-chaser","2016","32"
"I Am the Red Army","/23512-i-am-the-red-army","2016","36"
"Sunshine in Me","/23511-sunshine-in-me","2014","34"
"Code Name","/23436-code-name","2016","37"
"The Starter Wife","/23331-the-starter-wife","2016","38"
"Ex-husbands","/23330-ex-husbands","2015","35"
"Soul Food","/23088-shen-ai-shi-tang","2014","10"
"Double Characters Season 2","/23063-double-characters-2","2017","12"
